Symbol	Close	High	Low	Avg3RSI2	Sma200	Sma5	Lbbrange	Lbbslope	Lbbnegslopedur	RSI1	RSI2	RSI3	Lowrsidays	LastUpdated	CD1	CD2	CD3	CD4	CD5	Avggain	Avgloss	Avgvolume	Last4
MTNL	28.55	29.15	28.1	78.1258228	3.729422067	0	87.58877294	0.05163076338	1	93.75604415	85.88012285	54.74130139	5	1/14/2015	-1.964285714	-2.189781022	-0.3663003663	1.444043321	-2.21402214	0.4622336082	0.03078378859	1799846.842	28.55/28.0/27.4/27.3/27.7
SANGHIIND	56.15	60.5	56.15	78.189014	34.60329475	-0.017809439	49.89179415	-6.700553715	0	38.88673392	98.38340818	97.29689991	5	1/14/2015	4.991539763	-2.693310165	-4.922515953	-3.198494826	-4.935834156	0.9484679536	1.490584798	93864.15789	56.15/59.1/57.55/54.85/53.15
DABUR	235.75	240	234.35	78.24941354	12.15174973	0	80.03100585	-1.275503314	0	90.91122878	88.37655598	55.46045587	7	1/13/2015	-0.4259850905	-2.309871432	0.2391304348	-0.9879253568	-1.515489191	2.084493072	0.2083953864	781524.25	235.75/234.75/229.45/230.0/227.75
UTTAMVALUE	6.25	6.35	6.15	78.26286234	-18.896	0	68.25741858	-0.007467024573	0	78.26286234	78.26286234	78.26286234	10	1/14/2015	0	0	-1.62601626	0	0.8064516129	0.01348533691	0.003745488166	50373.68421	6.25/6.25/6.25/6.15/6.15
PENIND	62.6	64.75	61.55	78.61857219	30.24600639	0	67.51748987	-5.131449269	0	68.06280466	87.21439361	80.57851831	4	1/14/2015	0.5559968229	-1.368760064	-2.390766694	1.382113821	-6.125970664	0.5424144408	0.2545178096	776147.7895	62.6/62.95/62.1/60.65/61.5
TORNTPOWER	167.15	170.3	165.5	78.62872885	14.61591385	0	56.81049906	-2.576020188	0	47.9785022	94.85173548	93.05594888	7	1/14/2015	1.006810779	-0.535873772	-2.221545953	0.3033980583	-2.743142145	0.825250852	0.8947921133	1129280.895	167.15/168.85/167.95/164.3/164.8
RANASUG	3.1	3.15	3.05	78.71271043	-13.13709677	0	100	-3.659609525	0	78.71271043	78.71271043	78.71271043	5	1/14/2015	0	0	0	0	-3.333333333	0.003326049916	0.0008995064116	129809.6842	3.1/3.1/3.1/3.1/3.1
JKCEMENT	659.9	665.85	629	78.8614109	31.64490832	0	90.86316352	1.902834903	2	95.9600798	86.68457635	53.93957656	5	1/14/2015	-5.037803422	-3.220241518	-0.9035145889	1.236185018	-2.063836898	21.79976523	0.9177703075	83840.57895	659.9/628.25/608.65/603.2/610.75
BEL	3289.05	3355	3266	78.94313109	40.53246378	0	67.56482594	-0.1160336683	0	62.31011781	93.80410074	80.71517471	3	1/14/2015	1.317151472	-3.667128038	-0.4012866155	-1.834949913	2.131963897	40.73683964	24.64072836	259987.6842	3289.05/3332.95/3215.05/3202.2/3144.5
CENTURYTEX	546.15	557	540	79.24193493	4.478623089	0	67.06323548	-3.341735557	0	66.2394351	88.44942337	83.03694632	4	1/14/2015	0.5644060082	-1.085856262	-2.946191739	1.022034693	-3.977771278	4.088791782	2.083953767	662345.5789	546.15/549.25/543.35/527.8/533.25
CENTENKA	176.85	184	175	79.75646775	7.510602205	0	60.93622067	-2.991281335	0	50.3364042	97.49993248	91.43306658	5	1/14/2015	2.373723434	-3.721729173	-1.629327902	-0.7917888563	-2.649006623	2.237271427	2.207367523	31004.68421	176.85/181.15/174.65/171.85/170.5
BALRAMCHIN	63	63.8	61.25	79.89635787	-2.50515873	0	69.40753658	-0.1973252047	0	76.91604908	84.73583632	78.03718822	6	1/14/2015	0.1584786054	-0.96	-3.220478943	1.943319838	-0.3249390739	0.4167342117	0.1250697638	343843.7368	63.0/63.1/62.5/60.55/61.75
HINDUJAVEN	331.3	340	318.7	79.96652116	8.626094174	0	92.07785606	1.178483569	2	95.29539619	76.75806871	67.84609858	5	1/14/2015	-4.13327047	-0.5848877648	-1.671488267	0.8762147523	-1.618908855	7.855842501	0.3878322358	14461.05263	331.3/318.15/316.3/311.1/313.85
BIRLACORPN	479.8	483.75	461	80.25077721	12.23473322	0	88.07408177	1.298519934	2	97.43514138	93.73067219	49.58651805	3	1/14/2015	-3.976595514	-5.066029144	-0.2510842273	0.556123028	-1.720157008	15.12922511	0.3982579896	13900.31579	479.8/461.45/439.2/438.1/440.55
INFY	2128.65	2133	2092.6	80.40727249	-53.07719681	0	71.34232837	-2.637985721	0	81.68156102	62.71705469	96.82320176	8	1/14/2015	-1.90291541	1.278385595	-2.000530261	-5.117940662	-0.5041888416	31.91536665	7.157548034	3003921.1	2128.65/2088.9/2115.95/2074.45/1973.45
JUSTDIAL	1504.25	1553.95	1486	80.52265936	0.7050689712	0	61.66073769	-1.965242929	0	51.67135174	98.31545819	91.58116814	7	1/14/2015	2.725685463	-5.075762723	-0.296452789	-2.723231475	-0.4182776801	22.95315746	21.46828051	274958.1053	1504.25/1546.4/1471.7/1467.35/1428.45
20MICRONS	43.85	44	37	80.6027459	26.35290764	0	89.93160393	13.22441762	3	99.08301096	97.05007808	45.67514868	8	1/13/2015	-19.48228883	-19.93464052	0.9708737864	-1.812191104	-0.3305785124	5.139995313	0.04756939998	118918.95	43.85/36.7/30.6/30.9/30.35
HCLTECH	1578.8	1598.8	1550.3	80.60691249	3.527774259	0	67.22005536	-2.643841491	0	68.94848141	88.23863614	84.63361991	3	1/14/2015	0.3031068452	-0.5109326902	-1.941056582	-0.7332333963	-2.313950387	7.569357592	3.408922766	791115.4211	1578.8/1583.6/1575.55/1545.55/1534.3
CESC	723.15	727	675	80.95831901	11.09838899	0	88.28701988	2.107161282	1	92.19751801	68.03829883	82.63914019	7	1/12/2015	-5.093736376	0.5779511631	-4.428517541	1.229508197	1.243652955	21.37589213	1.808996782	370448.3	723.15/688.1/692.1/662.75/671.0
JYOTHYLAB	274.35	285.3	272.4	81.00258946	20.80699836	0	59.40957948	-1.465413467	0	47.91523111	98.29049298	96.80204428	4	1/14/2015	1.719505642	-1.546016733	-2.574626866	-1.495928801	-0.1137440758	2.243773557	2.439024595	98925.05263	274.35/279.15/274.9/268.0/264.05
SUNDARMFIN	1320.6	1340	1315	81.11150262	22.70901484	0	66.20752695	-2.650619702	0	62.10262241	94.12450499	87.10738046	3	1/14/2015	0.5422503389	-1.158007009	-0.6055031808	-1.061192874	-2.314154383	6.571557086	4.010213587	31475.63158	1320.6/1327.8/1312.6/1304.7/1291.0
YESBANK	786.7	793	775.2	81.5370897	26.01493581	0	79.16246895	-0.9653859132	0	88.52559755	81.20076191	74.88490964	3	1/14/2015	-0.6331947554	-0.5013820145	-1.83282058	0.6890723526	-1.558064303	5.623237601	0.7288659222	2543046.579	786.7/781.75/777.85/763.85/769.15
LYPSAGEMS	64.05	64.5	63.2	81.76295531	-98.9960968	0	63.48217457	-1.251599436	0	58.74162276	94.24251514	92.30472804	5	1/14/2015	0.4662004662	-0.3900156006	-1.504354711	-0.9592326139	-0.6436041834	0.23390785	0.1642899508	19897.57895	64.05/64.35/64.1/63.15/62.55
INGVYSYABK	968.85	1003	962	81.92643413	30.69038035	0	59.07786115	-6.228923433	0	49.93491609	98.91388887	96.93049743	8	1/14/2015	2.857572567	-3.91227339	-1.706050652	-1.977523233	-5.530847303	14.37033171	14.40779156	1092809	968.85/997.35/959.8/943.7/925.4
INSECTICID	886	901.7	877	81.97191521	36.84480813	0	79.11744564	0.01343048486	2	94.18474701	93.00798622	58.72301241	5	1/14/2015	-0.2432539458	-2.03763565	-0.02309468822	-0.6333159026	0.2781157657	6.015934907	0.3714421346	12885.15789	886.0/883.85/866.2/866.0/860.55
EDUCOMP	28.7	30.8	28.4	82.12032765	-5.663763066	0	60.2165469	-6.006681538	0	52.51274366	97.84940189	95.9988374	6	1/14/2015	2.380952381	-2.617801047	-2.321428571	-5.461393597	-3.307392996	0.3966810228	0.3587185148	804449	28.7/29.4/28.65/28.0/26.55
WALCHANNAG	230.8	238.6	226.4	82.17695137	52.91128683	0	68.09076287	-23.18140768	0	83.35230323	87.04616396	76.13238692	5	1/13/2015	0.2377350335	-5.159090909	2.330743618	-12.68134067	-18.00472255	5.401562666	1.078837343	1109968.35	230.8/231.35/220.0/225.25/199.9
AMBUJACEM	232.85	233.85	230.05	82.30005667	6.975198626	0	83.38791804	-1.55293448	0	90.87669223	82.61056608	73.4129117	3	1/14/2015	-1.195132551	-0.9210526316	-1.876675603	1.148409894	-2.862335302	2.628685472	0.2638994224	1302820.421	232.85/230.1/228.0/223.8/226.4
FINPIPE	290.1	306.5	288.1	83.09245054	6.01068597	0	70.29324831	-1.267773309	0	65.41372008	98.28675017	85.57688138	3	1/14/2015	3.541147132	-14.17995444	-2.69005848	-1.263324122	1.859744285	10.41462648	5.506538784	158459.1579	290.1/300.75/263.4/256.5/253.3
PIRPHYTO	38.9	40	37.65	83.1882085	12.22493573	0	84.58912656	0.4692531482	2	94.59772664	90.22470591	64.74219295	8	1/14/2015	-1.832460733	-3.382949932	-1.371742112	1.085481682	-0.9589041096	0.7401113085	0.04226617011	18039.31579	38.9/38.2/36.95/36.45/36.85
THOMASCOOK	204.4	212.5	182.6	83.33993131	35.18860078	0	89.81752792	2.44261711	2	96.74147064	85.96939531	67.30892798	7	1/13/2015	-13.05309735	-4.72053287	1.791808874	-9.192546584	-1.48124803	14.8686555	0.5008188337	420489.45	204.4/180.8/172.65/175.8/161.0
BLISSGVS	71.2	74.3	67.7	83.39350924	23.63061798	0	93.18962221	-1.760282296	0	96.87170389	85.30142043	68.00740341	6	1/14/2015	-4.782928624	-1.417910448	0.4457652303	-0.975243811	-4.631083203	1.999777478	0.06457918943	46383.85	71.2/67.95/67.0/67.3/66.65
SMARTLINK	82.65	85.05	81.3	83.42579732	22.76588022	0	72.2623648	-1.843193738	0	85.38038198	79.67910455	85.21790545	3	1/14/2015	-0.364298725	0.1212856277	-2.358783364	0.4326328801	-2.146464646	0.4564781763	0.07816241177	45998.31579	82.65/82.35/82.45/80.55/80.9
SUBEX	12.75	13	11.3	83.68260999	20.45098039	0	94.37219177	5.838878	1	98.33747979	76.35517508	76.35517508	7	1/14/2015	-12.33480176	0	-1.793721973	0.8888888889	-2.739726027	0.7404231568	0.01251779547	1074892.316	12.75/11.35/11.35/11.15/11.25
PFOCUS	54.55	56.5	53	84.21040018	19.52016499	0	69.46040059	-2.786963611	0	71.50544062	93.26501151	87.86074842	8	1/14/2015	2.415026834	-7.60346487	-19.97690531	2.146892655	2.854006586	2.068765579	0.8243927052	404805.6316	54.55/55.9/51.95/43.3/44.25
PHILIPCARB	157.95	162.1	156.45	84.22301486	37.19753086	0	79.20036624	-3.108743494	0	91.64121179	89.9431778	71.08465498	3	1/14/2015	-0.6050955414	-4.042412194	-1.821862348	1.691542289	-5.235602094	2.578094456	0.2351534328	447163.0526	157.95/157.0/150.9/148.2/150.75
JETAIRWAYS	464.85	468.95	437.95	84.3216526	41.14606862	0	77.49478497	-0.1274134109	0	91.964785	91.38384365	69.61632915	8	1/14/2015	-0.2371967655	-4.932684693	-1.878745966	2.010390784	-1.119232526	7.501800866	0.6554528767	2861596.947	464.85/463.75/441.95/433.8/442.7
GRASIM	3566.8	3599.9	3540.4	85.4928941	7.48347959	0	80.35934072	0.1678275965	2	94.84542434	93.34220502	68.29105293	4	1/14/2015	-0.5766492309	-3.22510224	-0.9105461808	0.5956291333	-0.2179956108	42.952433	2.334341029	68342.52632	3566.8/3546.35/3435.55/3404.55/3424.95
ITI	36.7	37.25	33.6	85.79639025	27.32152589	0	89.6647357	2.041950723	2	97.33463761	92.42064013	67.63389301	6	1/14/2015	-9.715994021	-8.780487805	-1.821192053	2.893890675	-7.24137931	2.439598628	0.0668047326	738338.8421	36.7/33.45/30.75/30.2/31.1
TATACOFFEE	989.55	997.8	956.95	85.88186756	3.464883028	0	94.4289324	1.005024104	1	98.8420076	83.67265715	75.13093793	4	1/14/2015	-4.322386801	-0.2271766695	-0.0422832981	-0.3926562666	-1.666936397	21.80941148	0.255510114	43202.94737	989.55/948.55/946.4/946.0/942.3
TECHNO	427.7	431.9	414.2	86.01171919	37.53688333	0	92.64551143	-1.335022869	0	96.39180429	83.68590656	77.9574467	5	1/14/2015	-3.271761439	-0.4852602208	-1.066699362	0.5971968312	-3.650833754	8.385075919	0.31387518	71463.2	427.7/414.15/412.15/407.8/410.25
INDIANHUME	359.15	363.45	345	86.34698849	33.01399137	0	79.43888686	-1.715181215	0	95.13407449	93.93690837	69.96998261	6	1/13/2015	-0.5740688883	-3.868528214	0.2031930334	-1.577473095	-1.954005712	4.938552511	0.2525974923	19067.25	359.15/357.1/343.8/344.5/339.15
SKSMICRO	454.65	464.4	451.5	86.74095698	33.79588695	0	70.5709396	-3.988015139	0	69.10030782	98.21400248	92.90856065	5	1/14/2015	1.163043478	-4.308390023	-1.181599174	-0.5885068082	-4.258902791	6.235623075	2.788393275	2204965.895	454.65/460.0/441.0/435.85/433.3
INDOSOLAR	10.75	10.75	9.9	86.94322836	51.51162791	0	87.04174968	-16.42315624	0	95.85393849	90.19132568	74.78442091	5	1/13/2015	-9.693877551	-9.497206704	2.717391304	-9.523809524	-20	0.7886730835	0.03411322648	1711019.45	10.75/9.8/8.95/9.2/8.4
MANALIPETC	17.05	17.45	17	87.01031893	25.61730205	0	65.19311261	-3.901933457	0	74.93017458	93.05039111	93.05039111	4	1/14/2015	0.2923976608	0	-3.012048193	-0.3021148036	-3.761755486	0.09619479492	0.03218445343	520880.6842	17.05/17.1/17.1/16.6/16.55
IBSEC	24.85	25.1	24.6	87.38360836	2.796780684	0	66.99066501	-0.7513849265	0	80.32762625	90.91159942	90.91159942	7	1/14/2015	0.2008032129	0	-5.732484076	0.6329113924	0.4201680672	0.1724946026	0.04224422469	368491.9474	24.85/24.9/24.9/23.55/23.7
SHANTIGEAR	127.1	128.7	126.45	87.47002318	21.40381589	0	81.27451563	-3.302076413	0	93.19591468	88.00962299	81.20453188	3	1/14/2015	-0.7930214116	-0.7590890931	-1.008878128	-0.6907761073	-3.446826398	1.07731518	0.0786530658	76013.85	127.1/126.1/125.15/123.9/123.05
BURNPUR	11.55	12.5	11.4	87.99806262	-0.2770562771	0	68.6520927	-12.02659637	0	68.89780069	98.44605182	96.65033536	6	1/14/2015	3.347280335	-9.132420091	-13.47150259	-4.891304348	-6.358381503	0.4590942743	0.207246697	788155.4	11.55/11.95/10.95/9.65/9.2
TATAELXSI	713.35	735.9	702.3	88.16293581	17.4186234	0	70.71468097	-4.497700434	0	69.18831643	99.12304571	96.1774453	6	1/13/2015	2.207142368	-8.532956405	-3.6951323	0.3995389935	-4.832863472	18.44284628	8.213166225	610321	713.35/729.45/672.1/648.15/650.75
DIGJAM	10.65	10.85	9.35	88.21993665	25.66431925	0	86.96442622	3.320641628	1	96.43371291	91.55712182	76.66897522	6	1/14/2015	-7.575757576	-7.608695652	-5.747126437	3.333333333	-1.694915254	0.6260864977	0.02315377189	154745.8947	10.65/9.9/9.2/8.7/9.0
NIITTECH	382.8	389.1	366.7	88.35316733	-1.848746082	0	89.81219917	0.7971585877	2	97.24439192	89.53132834	78.28378171	4	1/14/2015	-3.431504999	-1.286261631	-1.542309296	-0.09735744089	-0.9406149094	8.381137342	0.2374957495	120330.4	382.8/370.1/365.4/359.85/359.5
CORPBANK	342.9	349	342	88.57082645	2.803805774	0	69.93805893	-1.201379	0	76.11360328	96.31441653	93.28445955	4	1/14/2015	0.5077614972	-1.756716859	-3.9435323	-0.2306982467	-0.2776064158	3.17535861	0.9965088003	161279	342.9/344.65/338.7/325.85/325.1
MCDOWELL_N	3064.45	3135	3040.15	88.89631251	14.95604431	0	66.63305159	-2.659676954	0	67.23834876	99.78609432	99.66449446	5	1/14/2015	1.275752646	-1.947614747	-6.567848518	-0.8346715135	-0.9530765668	40.81608466	19.88749508	274332.8947	3064.45/3104.05/3044.75/2857.1/2833.45
NELCAST	41.5	43.7	41.3	88.90485895	27.07951807	0	67.86438077	-7.44284242	0	71.69265708	98.26124975	96.76067002	7	1/14/2015	1.891252955	-4.962779156	-7.754010695	-8.405797101	-1.470588235	1.060592131	0.4187673659	38593.52632	41.5/42.3/40.3/37.4/34.5
RESPONIND	88.3	89.9	86.5	89.14989259	1.149207248	0	76.79379913	-1.049916014	0	93.1585307	91.97796669	82.3131804	8	1/14/2015	-0.3409090909	-2.206736353	-2.683363148	0.6516587678	-1.442307692	0.94953026	0.0697325524	21278.63158	88.3/88.0/86.1/83.85/84.4
MINDTREE	1331.35	1344	1287.3	89.15299887	13.57552484	0	82.76300897	0.6559026826	2	95.54229176	89.63902329	82.27768157	6	1/13/2015	-3.353646703	-2.149002815	-4.569011982	-1.157572453	1.222139365	36.22076082	1.689948828	153391.65	1331.35/1288.15/1261.05/1205.95/1192.15
BEML	871.65	899	858.1	89.26672564	28.63356852	0	76.9904949	-2.754712796	0	94.76140963	97.67402854	75.36473875	3	1/13/2015	0.1546391753	-10.02583654	-0.4367088608	0.2965861046	-4.483417947	21.45016911	1.185806013	807130.45	871.65/873.0/793.45/790.0/792.35
ACC	1478.35	1484.95	1445	89.4882281	3.390435283	0	87.89573012	-0.2093217646	0	97.87520366	94.61754752	75.97193312	3	1/14/2015	-2.542137754	-2.641321373	-0.4361816232	-0.5102774184	-1.751435153	29.63409204	0.6433336326	324952.8421	1478.35/1441.7/1404.6/1398.5/1391.4
GALLANTT	25.3	25.8	24.65	89.61358295	12.57806324	0	87.71323453	0.4004123709	1	96.82002569	91.73887533	80.28184784	4	1/14/2015	-2.222222222	-1.642710472	-0.8281573499	-0.625	-0.4184100418	0.4328874716	0.01421783385	20312.36842	25.3/24.75/24.35/24.15/24.0
KAJARIACER	636.2	644.5	621.3	89.6169687	11.99819239	0	81.40712176	-0.4252687129	0	93.50339689	81.14897006	94.19853915	9	1/14/2015	-2.431170504	0.3529600513	-3.943967314	-0.1837774622	-0.5206146612	10.77176381	0.7484206628	196436.0526	636.2/621.1/623.3/599.65/598.55
GODREJIND	294.85	296.9	292.05	90.00071998	-6.177293539	0	79.9275538	-2.020898762	0	94.74431779	92.50689365	82.75094848	6	1/14/2015	-0.5970658478	-1.612064483	-1.352775826	-0.1936278824	-2.471139971	2.776353759	0.1540106403	327765.3158	294.85/293.1/288.45/284.6/284.05
ORIENTREF	96.2	96.9	94.1	90.36841527	12.5514553	0	71.21497069	-2.924174006	0	92.66884879	91.36855724	87.06783979	5	1/14/2015	-0.2083333333	-0.7874015748	-1.061007958	-2.501359434	-1.996672213	0.6151434767	0.04866478762	20906.10526	96.2/96.0/95.25/94.25/91.95
HINDUNILVR	884.55	908.65	876.4	90.77618149	22.49494093	0	68.97957099	-5.035305018	0	72.60031868	99.90934337	99.8188824	5	1/13/2015	1.343966094	-3.701133472	-5.819717276	-1.889263	-3.51103653	16.00278214	6.039520746	1822439.15	884.55/896.6/864.6/817.05/801.9
APCOTEXIND	553.75	565	546	90.8102484	49.28374718	0	76.0158655	-4.597602999	0	89.75665215	94.11290705	88.56118599	8	1/14/2015	0.04512635379	-0.9107468124	-0.1550670437	0.1820996085	-4.77962221	2.423888082	0.2766227146	20663	553.75/554.0/549.0/548.15/549.15
COLPAL	1938.7	1963.8	1921	90.8527281	17.27826636	0	74.84122412	-2.438862411	0	88.10716543	94.67206875	89.77895012	8	1/14/2015	0.05155436408	-0.6668915588	-0.3463180919	0.2441685282	-2.696934937	6.352940183	0.8575291949	156960.3684	1938.7/1939.7/1926.85/1920.2/1924.9
ESSARSHPNG	22.3	22.7	21.75	91.35079515	6.133408072	0	80.11484295	-0.2787823541	0	97.92821494	97.36966594	78.75450458	6	1/14/2015	-0.4504504505	-3.016241299	-0.4662004662	0	-0.7042253521	0.2305830995	0.004878253131	12568.21053	22.3/22.2/21.55/21.45/21.45
ORIENTCEM	183.25	184	177	91.52885512	41.23383356	0	85.21021883	0.5739304244	2	97.70055026	94.21337744	82.67263765	2	1/13/2015	-4.208131931	-3.838204901	-0.4746366063	-4.300742574	0.7980356047	5.998607115	0.1411813496	175470.25	183.25/175.85/169.35/168.55/161.6
RAMCOIND	92.3	94.7	90.7	92.31886455	32.08586132	0	77.51115336	-0.01509694564	0	95.54770358	94.32287563	87.08601445	5	1/12/2015	-1.484332051	-6.43651258	-8.715012723	1.31826742	1.301115242	2.989353981	0.1392968069	240212.45	92.3/90.95/85.45/78.6/79.65
ZENSARTECH	627.05	637.5	610.4	92.49122357	22.67949127	0	89.48560248	0.3456581768	1	98.69015693	92.06051607	86.72299772	5	1/14/2015	-3.158674015	-0.5042989418	-0.2735637901	-1.874841652	-0.3389543259	11.34611926	0.150588834	39647.57895	627.05/607.85/604.8/603.15/592.05
BATAINDIA	1394.4	1405.05	1359.8	93.4207524	11.99078457	0	77.07158676	-1.825538784	0	96.49614761	93.62294653	90.14316304	3	1/13/2015	-1.466254321	-1.278649864	-2.558482295	-3.290655008	-0.4233633869	21.57789466	0.7835106345	182624.4	1394.4/1374.25/1356.9/1323.05/1280.9
RSSOFTWARE	633.45	647.4	625.7	93.70920958	31.53508564	0	74.01885357	-4.098141818	0	95.46410683	94.58063665	91.08288527	4	1/14/2015	-0.2849679411	-1.16111467	-1.355409464	-1.860119048	-3.570511174	5.270344436	0.250415786	318275.7895	633.45/631.65/624.4/616.05/604.8
ELGIEQUIP	160.05	160.9	158.05	93.80172773	21.73539519	0	62.25552085	-3.809062167	0	91.42009011	91.08074281	98.90435027	4	1/14/2015	-0.03125	0.1248439451	-0.4703668862	-3.673602081	-2.499166944	0.6007115081	0.0563776584	32532.78947	160.05/160.0/160.2/159.45/153.8
KOKUYOCMLN	69	71.8	67.7	93.80631656	24.49202899	0	77.95406461	-3.241946557	0	96.60810259	92.5160863	92.29476078	3	1/14/2015	-3.139013453	-0.1497005988	-9.239574816	0.971659919	-3.868797309	1.855215091	0.0651363508	148029.1579	69.0/66.9/66.8/61.15/61.75
JAGRAN	138.45	139.8	136.1	93.85739275	11.9219935	0	67.56720454	-1.392609209	0	88.08880811	96.82452	96.65885013	2	1/14/2015	0.07217610971	-0.07222824124	-2.139431944	-0.6310319228	-0.9366804046	0.4881775332	0.06601038655	205816.5789	138.45/138.55/138.45/135.55/134.7
NAVNETEDUL	113.9	114.8	110.8	93.97745985	24.86874451	0	78.98417432	-1.036745456	0	97.56735492	92.95106129	91.41396332	4	1/13/2015	-2.382022472	-0.4514672686	-1.83908046	-4.116802298	0.5711565921	1.974016229	0.04921811061	353745.45	113.9/111.25/110.75/108.75/104.45
BALKRISIND	670.45	677	661	94.65912731	0.700462376	0	79.57012872	-1.895335062	0	97.28254211	96.43742774	90.25741208	6	1/14/2015	-0.472051551	-1.963480785	-1.300208962	0.1468315301	-2.55190997	6.458975905	0.180422866	133744.7895	670.45/667.3/654.45/646.05/647.0
KESORAMIND	119.45	122.6	117.35	94.75828197	13.6555044	0	89.55268922	-4.119782013	0	98.23203144	94.88964222	91.15317225	6	1/14/2015	-2.006831768	-0.9047824214	-0.5632582322	-0.5226480836	-5.032021958	1.764758477	0.03176191573	407478	119.45/117.1/116.05/115.4/114.8
HEXAWARE	215.35	218.9	214.4	94.86176845	20.0246111	0	71.59487458	-4.454145915	0	96.36013259	95.88552728	92.33964547	9	1/14/2015	-0.2327205027	-1.680075722	-0.955566173	-4.051702709	-2.995391705	2.088425509	0.0788873131	1423102.526	215.35/214.85/211.3/209.3/201.15
SASKEN	266.95	270.5	262.5	95.22083587	6.617999625	0	73.13431217	-5.417008021	0	97.91439774	94.95651572	92.79159415	4	1/14/2015	-3.288837299	-1.412595644	0.29342723	-13.70106762	-0.1782531194	7.095537685	0.1511368069	92242.15789	266.95/258.45/254.85/255.6/224.8
UBL	926.1	939	909.9	95.35193782	18.59769463	0	86.85648852	-6.822587652	0	97.87320042	95.49168594	92.69092712	5	1/13/2015	-1.440385563	-0.9956302893	-1.186545027	0.4180135994	-7.766232206	12.18205297	0.2647178706	205616.4	926.1/912.95/903.95/893.35/897.1
SHAKTIPUMP	235	241	230.6	95.45183918	19.36478723	0	77.66992953	-5.054670113	0	97.40178091	96.9535626	92.00017403	3	1/14/2015	-0.5993150685	-4.49563856	-3.639313862	0.3234750462	-6.234658812	4.634123454	0.1236165078	112007.3684	235.0/233.6/223.55/215.7/216.4
KOTAKBANK	1391.2	1397.5	1377.2	95.67414712	28.36669781	0	72.70177615	-5.824707913	0	91.16744336	98.64509814	97.20989986	3	1/14/2015	0.1256326501	-1.601021152	-0.7384547559	-1.514190878	-5.438458514	10.52344479	1.019540734	1156144.263	1391.2/1392.95/1371.0/1360.95/1340.65
NITINFIRE	38.55	39.95	37.95	95.77016206	-46.84695201	0	83.51062989	2.084304385	2	99.3158245	98.81180534	89.18285636	7	1/14/2015	-4.897959184	-13.42592593	-2.857142857	-0.1589825119	0	2.107179387	0.01451612084	208678.3684	38.55/36.75/32.4/31.5/31.45
